0,0,0,0,0,0
0.00028,0.0027755,0,0.003872112,0.00028,-0.013930216
0.0037,0.01109376,0.0037,0.005073905,0.0037,-0.00091989
0.00969,0.02401003,0.00969,0.013632449,0.0094,0.011515765
0.01652,0.02155424,0.01624,0.022253784,0.01624,0.016019722
0.02422,0.02812742,0.02393,0.014092262,0.02365,0.012978668
0.03162,0.03218203,0.03134,0.011626015,0.03105,0.024829189
0.03875,0.02847225,0.03875,0.007905779,0.03875,0.024191728
0.04587,0.05138932,0.04558,0.018857445,0.04587,0.026940018
0.05299,0.04592387,0.05271,0.021877561,0.05299,0.02774466
0.06011,0.05213117,0.05954,0.015910585,0.05983,0.039699571
0.06695,0.05979117,0.06638,0.01511641,0.06667,0.028005897
0.07379,0.06204838,0.07322,0.016903337,0.07322,0.023146648
0.08063,0.07294774,0.07949,0.020017509,0.08006,0.032300942
0.08718,0.06525661,0.08632,0.04058313,0.08689,0.034746265
0.0943,0.08662693,0.09288,0.049820994,0.09373,0.035456852
0.10085,0.08476687,0.09972,0.054993795,0.10028,0.045666561
0.10741,0.10050468,0.10655,0.053248598,0.10684,0.029928745
0.11396,0.1064926,0.11311,0.072393181,0.11368,0.038665087
0.12051,0.10367106,0.11937,0.084389794,0.12023,0.036898955
0.12678,0.10986802,0.1265,0.079070742,0.12678,0.035812145
0.1339,0.13509449,0.13362,0.082602866,0.13362,0.043806504
0.14046,0.13093537,0.14017,0.080763613,0.14017,0.041862726
0.14701,0.13979703,0.14672,0.086134991,0.14644,0.055604568
0.15356,0.14077932,0.15385,0.088099695,0.15356,0.041998642
0.16011,0.16173181,0.1604,0.085664713,0.1604,0.043482476
0.16695,0.14629696,0.16724,0.103408925,0.16695,0.054266986
0.17379,0.16798096,0.17407,0.097661456,0.17379,0.046554925
0.18034,0.17533773,0.18034,0.092227418,0.18063,0.051664947
0.18718,0.18999933,0.18689,0.084943663,0.18718,0.053545934
0.19373,0.20770173,0.19373,0.096553718,0.19373,0.050672193
0.20057,0.21030377,0.20028,0.096480593,0.20028,0.051968045
0.20712,0.22038816,0.20655,0.102813327,0.20712,0.050149718
0.21396,0.23138158,0.21339,0.093784504,0.21368,0.057903639
0.22051,0.23663798,0.21994,0.103555307,0.22051,0.060066794
0.22707,0.2505262,0.22678,0.097588331,0.22707,0.066086111
0.23362,0.25207283,0.23333,0.10327314,0.2339,0.048446377
0.24046,0.25066199,0.24017,0.111371871,0.24046,0.040608734
0.24729,0.26072545,0.24701,0.123493934,0.24701,0.062021038
0.25385,0.26851077,0.25356,0.107818816,0.25385,0.059554785
0.26068,0.27800989,0.26011,0.110765807,0.2604,0.049564452
0.26724,0.28863768,0.26667,0.115959538,0.26695,0.053002529
0.27379,0.28546084,0.2735,0.111695898,0.27379,0.059314478
0.28063,0.2752302,0.28006,0.116283435,0.28034,0.051278258
0.28718,0.29340288,0.28661,0.115238488,0.28689,0.061090944
0.29373,0.29111427,0.29345,0.115823622,0.29345,0.058227668
0.30057,0.28284834,0.3,0.118603301,0.30028,0.048989782
0.30741,0.27933714,0.30684,0.113106603,0.30712,0.060923763
0.31367,0.27905497,0.31339,0.11851971,0.31339,0.057046671
0.32051,0.2790445,0.32023,0.104412142,0.31994,0.066974344
0.32735,0.28958858,0.32678,0.102165402,0.32678,0.054005748
0.3339,0.29094709,0.33333,0.100890483,0.33333,0.058593296
0.34046,0.27339095,0.33989,0.103586572,0.34017,0.058927789
0.34701,0.27229367,0.34672,0.10471524,0.34672,0.05579281
0.35385,0.28376784,0.35328,0.107578509,0.35356,0.055301601
0.3604,0.28842864,0.3604,0.097922693,0.36011,0.064267784
0.36695,0.29718578,0.36695,0.114789009,0.36667,0.050567671
0.3735,0.30987221,0.37379,0.109166991,0.37322,0.049219624
0.38034,0.30454268,0.38006,0.119648378,0.38006,0.046805697
0.38718,0.31345654,0.38661,0.113974034,0.38689,0.061331251
0.39402,0.31823233,0.39345,0.12426731,0.39373,0.060537074
0.40057,0.31752174,0.4,0.128290513,0.40028,0.051748537
0.40741,0.3279299,0.40684,0.123828427,0.40712,0.054089339
0.41396,0.3290273,0.41367,0.131906228,0.41396,0.04658619
0.42051,0.33526599,0.42023,0.138249427,0.42023,0.042061303
0.42735,0.33202649,0.42678,0.142502601,0.42678,0.043984151
0.43419,0.31626775,0.43333,0.135783179,0.43362,0.024870919
0.44046,0.31914149,0.44017,0.133076626,0.44046,0.043033126
0.44701,0.32075077,0.44672,0.158104594,0.44701,0.047777521
0.45385,0.33177559,0.45328,0.155847389,0.45356,0.04340935
0.4604,0.32339467,0.46011,0.148971251,0.4604,0.058050021
0.46724,0.32921528,0.46667,0.162169657,0.46695,0.049564452
0.47379,0.32664464,0.4735,0.156119091,0.4735,0.043545267
0.48034,0.32396934,0.48006,0.168795023,0.48034,0.044632077
0.48689,0.33841144,0.48661,0.163026624,0.48718,0.04611591
