0,0.002018769,0,-0.000604198,0,-0.001453109
0.00342,0.011816718,0.00256,-0.000350164,0.00342,0.002368099
0.00912,0.008578944,0.00798,0.009171811,0.00912,0.004881085
0.01624,0.012193119,0.01453,0.004137963,0.01624,0.007318743
0.02336,0.0145744,0.02222,0.023567847,0.02365,0.008457596
0.03105,0.015016712,0.02963,0.02716209,0.03134,0.004796342
0.03846,0.003600051,0.03761,0.012832063,0.03846,0.000438663
0.04558,0.020927425,0.04501,0.027359646,0.04558,0.007704677
0.05242,0.00561423,0.05214,0.033231017,0.05271,0.010415397
0.05954,0.014047345,0.05954,0.033946053,0.05954,0.007083463
0.06638,0.01441433,0.06638,0.021074338,0.06638,0.015902513
0.07293,0.008390743,0.07293,0.031499727,0.07322,-0.000361335
0.07977,0.015732085,0.07977,0.042244924,0.07977,0.009596449
0.08632,0.006301238,0.08661,0.039826719,0.08632,0.020740284
0.09288,0.014423863,0.09345,0.033513172,0.09288,0.009295258
0.09972,-0.00041889,0.1,0.050054435,0.09972,0.022952079
0.10655,0.01254139,0.10655,0.042884656,0.10655,0.025559224
0.11311,0.013407299,0.11368,0.053639266,0.11311,0.030613443
0.11994,0.008277753,0.12023,0.061016014,0.11994,0.034124161
0.1265,0.00295059,0.12707,0.064666736,0.12678,0.043686714
0.13333,0.01003782,0.13333,0.066981397,0.13362,0.041842021
0.1396,0.010404922,0.13989,0.067847042,0.13989,0.039790179
0.14644,0.021106327,0.14672,0.077180874,0.14644,0.057268207
0.15328,0.016579163,0.15328,0.072363408,0.15328,0.056101106
0.15983,0.012955572,0.15983,0.077726594,0.15983,0.064778917
0.16638,0.003628181,0.16667,0.075016821,0.16667,0.068741363
0.17322,0.005303623,0.17322,0.083221561,0.17322,0.084939417
0.17977,0.013661411,0.17977,0.091981434,0.18006,0.085381729
0.18661,0.008673103,0.18661,0.100440209,0.18661,0.102012797
0.19316,0.009463685,0.19345,0.092687058,0.19316,0.115886065
0.2,0.011449616,0.2,0.100995342,0.2,0.122417993
0.20655,0.014301457,0.20655,0.084971559,0.20655,0.144479681
0.21311,0.015120287,0.21339,0.10508824,0.21339,0.14642783
0.21994,0.014847343,0.21994,0.112540292,0.22023,0.165656627
0.22678,0.009539012,0.22678,0.106979551,0.22678,0.167727183
0.23333,0.010536627,0.23333,0.124772157,0.23333,0.176395696
0.23989,0.013859145,0.24017,0.12362424,0.24017,0.18076279
0.24644,0.006790629,0.24644,0.131659546,0.24701,0.199737358
0.25328,0.006574181,0.25328,0.134275306,0.25356,0.201723289
0.25983,0.001510546,0.26011,0.134689361,0.26011,0.225281516
0.26667,0.013689659,0.26667,0.142207187,0.26695,0.228735739
0.2735,0.015035544,0.27322,0.141990805,0.2735,0.232255755
0.28006,0.01211791,0.28006,0.151127081,0.28006,0.243917229
0.28661,0.010574291,0.28661,0.153968519,0.28689,0.243729029
0.29316,0.013463795,0.29316,0.158550777,0.29345,0.266129454
0.3,0.011233168,0.3,0.162860174,0.3,0.271833135
0.30655,0.006593013,0.30655,0.166416766,0.30655,0.26978141
0.31311,0.007684786,0.31311,0.163161273,0.31367,0.278233357
0.31994,0.013764986,0.31994,0.174480429,0.31994,0.301565603
0.32678,0.009943661,0.32678,0.173784101,0.3265,0.299645583
0.33333,0.014828512,0.33333,0.177971247,0.33333,0.3072787
0.33989,0.018019207,0.34017,0.189130381,0.34017,0.317434218
0.34672,0.011459032,0.34672,0.197052849,0.34672,0.327119177
0.35356,0.009717797,0.35328,0.200985843,0.35356,0.336446449
0.36011,0.019270933,0.35983,0.203855638,0.3604,0.357454027
0.36667,0.014517905,0.36667,0.213048274,0.36695,0.365689409
0.37322,0.021878078,0.37322,0.212577859,0.3735,0.373435516
0.38006,0.018659253,0.37977,0.215729926,0.38006,0.397219607
0.38661,0.023713472,0.38661,0.231753591,0.38689,0.405473938
0.39345,0.051516387,0.39345,0.233306151,0.39373,0.421907272
0.4,0.048918776,0.4,0.238368237,0.4,0.426359109
0.40655,0.055610656,0.40655,0.254231998,0.40684,0.435554559
0.41339,0.059177751,0.41339,0.257750938,0.41339,0.441747749
0.41994,0.077832296,0.41994,0.265824014,0.42023,0.469353048
0.42678,0.0934468,0.42678,0.274734378,0.4265,0.489786374
0.43333,0.102011738,0.43333,0.275364814,0.43333,0.505193845
0.44017,0.1200639,0.44017,0.285140941,0.44017,0.508968091
0.44672,0.152224611,0.44672,0.298003126,0.44672,0.53070034
0.45328,0.168733272,0.45328,0.295312061,0.45328,0.553034972
0.46011,0.178484025,0.45983,0.31044196,0.4604,0.565920042
0.46667,0.21229193,0.46667,0.326936158,0.46667,0.583642765
0.47322,0.225515736,0.4735,0.330285781,0.47322,0.583736807
0.48006,0.259351771,0.48006,0.343336226,0.48006,0.607680968
0.48689,0.270777965,0.48661,0.350797573,0.48689,0.616161163
0.49316,0.296068012,0.49345,0.353874454,0.49345,0.641978264
0.5,0.330544093,0.5,0.362568436,0.5,0.658213865
0.50684,0.345951447,0.50655,0.377105432,0.50684,0.672435522
0.5131,0.369895609,0.51339,0.387173244,0.51339,0.696840709
0.51994,0.401839871,0.51966,0.399038119,0.51994,0.699240704
0.5265,0.430565191,0.5265,0.402340677,0.52678,0.72841787
0.53333,0.446584461,0.53333,0.413546994,0.53333,0.748616033
0.54017,0.474133265,0.53989,0.423445254,0.53989,0.766809434
0.54644,0.510567029,0.54672,0.434199864,0.54644,0.786169819
0.55328,0.543367785,0.55328,0.442357657,0.55299,0.795798282
0.55983,0.581731102,0.56011,0.451315086,0.56011,0.826594276
0.56638,0.611632939,0.56695,0.462709546,0.56667,0.838425118
0.57322,0.6238403,0.5735,0.463791572,0.57293,0.85888681
0.57977,0.632715726,0.58006,0.485799447,0.58006,0.876364838
0.58661,0.646297338,0.58661,0.48586522,0.58661,0.890369929
0.59316,0.669177738,0.59345,0.503526162,0.59345,0.914643412
0.59971,0.667314331,0.6,0.50340391,0.59971,0.942493406
0.60655,0.68208164,0.60655,0.522062161,0.60655,0.966729343
0.6131,0.695493647,0.61339,0.521459964,0.61339,0.98554384
0.61994,0.707955237,0.62023,0.537050747,0.62023,1.002927709
0.6265,0.709781098,0.62678,0.541379089,0.62706,1.028509649
0.63333,0.722929577,0.63305,0.540739239,0.63362,1.055418406
0.63989,0.739381743,0.63989,0.550421117,0.64017,1.076661264
0.64644,0.747090305,0.64672,0.560667659,0.64672,1.103457149
0.65299,0.7633824,0.65328,0.565983779,0.65328,1.122413002
0.66011,0.760022336,0.65983,0.580652558,0.66011,1.148051202
0.66667,0.781585099,0.66667,0.582534338,0.66667,1.174555311
0.67293,0.792889004,0.6735,0.581207808,0.6735,1.197868843
0.68006,0.813849385,0.68006,0.604786951,0.68006,1.220363427
0.68689,0.824475581,0.68689,0.607289755,0.68689,1.249314611
0.69316,0.823044953,0.69345,0.620961224,0.69316,1.284873167
0.7,0.848862054,0.7,0.63632633,0.69971,1.317231494
0.70712,0.85540328,0.70655,0.641520199,0.70684,1.350954656
0.71339,0.872401332,0.71339,0.657525038,0.71367,1.372037561
